time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,Robot_ImpactVel_7,EE_ImpactVel_0,EE_ImpactVel_1,EE_ImpactVel_2,EE_ImpactVel_3,EE_ImpactVel_4,EE_ImpactVel_5,EE_ImpactVel_6,EE_ImpactVel_7,EE_ImpactVel_8,EE_ImpactVel_9,EE_ImpactVel_10,EE_ImpactVel_11,EE_ImpactVel_12,EE_ImpactVel_13,EE_ImpactVel_14,EE_ImpactVel_15,EE_ImpactVel_16,EE_ImpactVel_17,EE_ImpactVel_18,EE_ImpactVel_19,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,Robot_CRI_7,EE_CRI_0,EE_CRI_1,EE_CRI_2,EE_CRI_3,EE_CRI_4,EE_CRI_5,EE_CRI_6,EE_CRI_7,EE_CRI_8,EE_CRI_9,EE_CRI_10,EE_CRI_11,EE_CRI_12,EE_CRI_13,EE_CRI_14,EE_CRI_15,EE_CRI_16,EE_CRI_17,EE_CRI_18,EE_CRI_19,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,Robot_modi_velocity_percentage7,EE_modi_velocity_percentage0,EE_modi_velocity_percentage1,EE_modi_velocity_percentage2,EE_modi_velocity_percentage3,EE_modi_velocity_percentage4,EE_modi_velocity_percentage5,EE_modi_velocity_percentage6,EE_modi_velocity_percentage7,EE_modi_velocity_percentage8,EE_modi_velocity_percentage9,EE_modi_velocity_percentage10,EE_modi_velocity_percentage11,EE_modi_velocity_percentage12,EE_modi_velocity_percentage13,EE_modi_velocity_percentage14,EE_modi_velocity_percentage15,EE_modi_velocity_percentage16,EE_modi_velocity_percentage17,EE_modi_velocity_percentage18,EE_modi_velocity_percentage19,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,Robot_PFLFlag_7,EE_PFLFlag_0,EE_PFLFlag_1,EE_PFLFlag_2,EE_PFLFlag_3,EE_PFLFlag_4,EE_PFLFlag_5,EE_PFLFlag_6,EE_PFLFlag_7,EE_PFLFlag_8,EE_PFLFlag_9,EE_PFLFlag_10,EE_PFLFlag_11,EE_PFLFlag_12,EE_PFLFlag_13,EE_PFLFlag_14,EE_PFLFlag_15,EE_PFLFlag_16,EE_PFLFlag_17,EE_PFLFlag_18,EE_PFLFlag_19,max_ImpactVel,max_CRI,max_modi_velocity_percentage
2.000000,0.000000,28.224938,158.650485,186.570740,182.998258,168.281193,176.860925,176.621612,176.516065,176.461706,176.351591,176.815405,176.707408,176.446461,176.545555,176.293575,176.280811,176.372196,176.412186,176.187287,176.305452,176.265544,176.174504,176.192194,176.249919,176.404742,176.350692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275184,0.673907,0.000000,0.675563,0.000000,0.541215,0.000000,0.407257,0.484591,0.090714,0.472092,0.418746,0.463090,0.452118,0.566270,0.556951,0.000000,0.453998,0.600393,0.463414,0.373583,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.570740,0.675563,100.000000,
2.100000,0.000000,19.237879,108.365913,127.260304,125.919429,116.227008,122.131118,121.988584,121.936353,121.883947,121.829193,122.099605,122.045966,121.876231,121.924039,121.780329,121.769914,121.815128,121.839131,121.719452,121.777942,121.753995,121.709022,121.719624,121.748686,121.837289,121.810295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228284,0.579548,0.000000,0.598703,0.000000,0.480557,0.000000,0.320838,0.446499,0.079461,0.000000,0.352842,0.432562,0.425335,0.525318,0.510716,0.545546,0.426558,0.545658,0.433579,0.295421,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.260304,0.598703,100.000000,
2.200000,0.000000,10.250820,57.834247,67.847946,67.486883,62.436845,65.599996,65.530497,65.509277,65.476263,65.453890,65.582905,65.561023,65.473394,65.492253,65.425054,65.418938,65.437305,65.448994,65.396318,65.420090,65.408431,65.390194,65.395304,65.407348,65.449139,65.438057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154125,0.424464,0.000000,0.444335,0.341583,0.373177,0.000000,0.245578,0.362776,0.067884,0.358051,0.258399,0.353424,0.336080,0.400954,0.394241,0.413309,0.336706,0.411442,0.351785,0.232781,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.847946,0.444335,100.000000,
2.300000,0.000000,1.263762,7.134841,8.366540,8.338775,7.721747,8.112501,8.104233,8.101937,8.097622,8.095193,8.110376,8.108002,8.097337,8.099343,8.091511,8.090730,8.092717,8.094105,8.088142,8.090716,8.089332,8.087360,8.087963,8.089282,8.094178,8.092972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051449,0.116730,0.100604,0.116761,0.098513,0.111348,0.000000,0.072029,0.107533,0.005322,0.105640,0.073764,0.103758,0.096584,0.107610,0.108315,0.108271,0.097261,0.108832,0.103263,0.067036,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.366540,0.116761,100.000000,
2.400000,0.000000,20.398651,14.710571,13.841476,49.502930,42.386043,58.692947,78.517211,47.887909,86.327846,59.364355,76.523885,46.342352,65.833379,90.028244,74.764584,79.093513,97.245661,98.508150,74.983985,99.381246,98.032974,79.379711,80.681373,91.579953,90.898125,80.332175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235101,0.350628,0.349244,0.502495,0.490311,0.360130,0.000000,0.555310,0.542043,0.563585,0.429459,0.558693,0.552836,0.538029,0.420342,0.570890,0.405639,0.542050,0.415953,0.450930,0.550813,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.381246,0.570890,100.000000,
2.500000,0.000000,44.135128,31.546569,29.669958,106.631520,91.207252,126.477439,169.565584,102.964217,186.254210,127.571327,165.203834,99.543930,141.433686,194.102302,160.693792,170.086022,209.604366,212.387279,161.188969,214.299934,211.330983,170.725864,173.614374,197.341725,195.836305,172.829816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333634,0.437166,0.000000,0.580625,0.000000,0.484249,0.000000,0.730638,0.658937,0.705446,0.506464,0.674686,0.670845,0.645382,0.475763,0.676858,0.000000,0.644156,0.469097,0.534037,0.688504,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,214.299934,0.730638,100.000000,
2.600000,0.000000,67.871606,47.771371,44.894965,162.713111,138.923669,193.130602,259.904985,156.621222,285.005476,193.856076,253.066462,151.157232,214.813678,296.651771,244.261388,258.773052,320.187749,324.603321,245.076854,327.607468,322.904568,259.811405,264.444616,301.320538,298.925093,263.161177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.403692,0.469582,0.000000,0.649552,0.000000,0.544617,0.000000,0.861425,0.740947,0.810847,0.567500,0.749038,0.764168,0.722471,0.536367,0.765312,0.508105,0.719939,0.526736,0.601708,0.779738,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,327.607468,0.861425,100.000000,
2.700000,0.000000,91.608084,63.082978,59.216965,217.180323,184.935188,258.037261,349.123255,208.115684,381.913848,257.177390,339.639862,200.345642,284.765438,396.818488,324.181214,343.895351,428.002668,434.221028,325.383715,438.396328,431.787569,345.399641,352.016965,402.523092,399.135789,350.138191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455358,0.500031,0.000000,0.703822,0.000000,0.599363,0.000000,0.958787,0.795783,0.886734,0.616031,0.783328,0.821755,0.790329,0.568685,0.806990,0.556417,0.783456,0.563459,0.648919,0.837771,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,438.396328,0.958787,100.000000,
2.800000,0.000000,115.344562,77.221689,72.376529,269.466467,228.640486,320.580107,436.773106,256.739929,476.273439,316.496843,424.415706,246.305844,350.077701,493.705679,399.162336,424.184412,532.019171,540.264451,400.838161,545.717591,536.976051,426.242109,435.159083,499.924032,495.408651,432.557802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497331,0.532959,0.000000,0.742993,0.000000,0.641761,0.000000,1.036250,0.845801,0.946254,0.645858,0.844584,0.901280,0.829861,0.623298,0.885743,0.580866,0.811290,0.601480,0.696857,0.877568,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.840740,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,545.717591,1.036250,90.840740,
2.900000,0.000000,139.081040,89.989362,84.172967,318.997415,269.427499,380.129499,522.353926,301.826159,567.318334,370.766076,506.829656,288.269902,409.518967,586.353894,467.891689,498.343999,631.145948,641.691741,470.142853,648.555641,637.403536,501.059075,512.660770,592.442453,586.629638,509.182124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.574734,0.562992,0.000000,0.826314,0.797896,0.674128,0.000000,1.109238,0.914460,1.000866,0.680121,0.918504,0.979125,0.864624,0.700143,0.975537,0.611279,0.867356,0.673224,0.787607,0.929211,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,76.688751,100.000000,99.279286,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,648.555641,1.109238,76.688751,
3.000000,0.000000,162.817518,101.289281,94.503748,365.202969,306.684207,436.053949,605.307360,342.779489,654.224036,418.951282,586.257538,325.539276,461.863867,673.747684,529.063853,565.077854,724.241992,737.403992,532.001799,745.835690,731.951203,568.564880,583.294787,678.954096,671.644479,578.761798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578550,0.000000,0.900414,0.806062,0.703138,0.000000,1.179313,0.969383,1.064869,0.726593,0.969689,1.034940,0.922404,0.000000,1.036977,0.662795,0.938821,0.731712,0.871839,0.986491,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,67.011347,100.000000,87.375161,100.000000,100.000000,88.611038,100.000000,100.000000,91.877968,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,745.835690,1.179313,67.011347,
3.100000,0.000000,178.023584,106.124041,98.717696,388.965048,324.346971,465.506175,653.748650,361.865546,702.541861,439.153322,631.806818,341.273206,482.940687,720.424513,554.991660,594.788581,773.219128,788.600834,558.554592,798.308985,782.118736,598.961335,616.457039,723.762577,715.149517,610.947394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.587143,0.000000,0.942483,0.808703,0.720689,0.000000,1.216667,1.002232,1.095517,0.748975,0.992915,1.069166,0.950498,0.789491,1.065883,0.688249,0.969455,0.758135,0.912722,1.012631,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,62.983330,99.102446,82.303175,100.000000,100.000000,80.984341,100.000000,100.000000,85.744828,100.000000,100.000000,100.000000,100.000000,96.949821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,798.308985,1.216667,62.983330,
3.200000,0.000000,178.023584,101.962774,94.554152,378.320118,313.025361,453.871327,645.079667,348.956749,689.031940,419.725188,621.978502,326.549522,460.235502,703.359429,530.830240,571.016061,753.701448,770.062248,534.716621,780.261604,763.069946,575.524472,594.388676,704.341570,695.107744,588.342370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.665832,0.588653,0.000000,0.952008,0.802295,0.723871,0.000000,1.198170,1.010249,1.076580,0.738929,0.983289,1.071407,0.929218,0.781784,1.054624,0.673091,0.951808,0.747258,0.919977,1.001337,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,65.013251,95.921376,85.068561,100.000000,100.000000,80.623303,100.000000,100.000000,88.372139,100.000000,100.000000,100.000000,100.000000,99.576724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,780.261604,1.198170,65.013251,
3.300000,0.000000,178.023584,98.485760,91.063571,367.674021,301.675539,442.194716,636.060858,336.466784,675.164835,400.351605,611.785552,312.223358,437.533619,685.953203,506.693479,547.224833,733.882473,751.180634,510.859964,761.856668,743.701781,552.028511,572.193959,684.648449,674.815917,565.649507,0.000000,0.000000,0.000000,0.000000,0.600034,0.000000,0.656335,0.590242,0.000000,0.958290,0.797697,0.726420,0.000000,1.179121,1.018171,1.056646,0.726242,0.974536,1.071786,0.907993,0.773487,1.042920,0.657200,0.932597,0.735905,0.926295,0.990255,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,67.418409,92.775698,87.591702,100.000000,100.000000,80.839903,100.000000,100.000000,90.639071,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,761.856668,1.179121,67.418409,
3.400000,0.000000,178.023584,95.773101,88.331674,357.034696,290.303368,430.480791,626.699112,324.427621,660.957378,381.058212,601.235561,298.330868,414.866640,668.232540,482.627015,523.459881,713.797912,731.989643,487.023460,743.124684,724.046461,528.512222,549.905281,664.712985,654.308698,542.907916,0.000000,0.000000,0.000000,0.000000,0.582604,0.000000,0.645677,0.591858,0.549183,0.960528,0.793049,0.727944,0.000000,1.159195,1.025668,1.036613,0.713311,0.966418,1.070542,0.888485,0.767552,1.030696,0.645198,0.912106,0.723971,0.932195,0.979380,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,69.995779,91.730870,91.638509,100.000000,100.000000,81.719622,100.000000,100.000000,93.386046,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.124684,1.159195,69.995779,
3.500000,0.000000,154.829950,81.743741,75.256301,301.867388,243.208691,364.831861,537.162827,272.736859,563.021793,315.786132,514.038765,248.521898,342.412177,566.516917,400.245070,435.968111,604.266790,620.779854,404.210341,630.821314,613.509649,440.522444,460.064354,561.711522,552.222640,453.651414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.564476,0.581388,0.522657,0.898532,0.763213,0.704911,0.000000,1.072195,0.986270,0.968453,0.669688,0.904084,1.018957,0.842230,0.700315,0.951988,0.594721,0.832434,0.650607,0.887762,0.918152,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,83.039098,100.000000,100.000000,100.000000,100.000000,95.287474,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,630.821314,1.072195,83.039098,
3.600000,0.000000,131.093472,68.539644,63.038114,249.317179,199.182709,301.939123,448.914585,224.343028,467.961315,256.091502,428.618888,202.735201,276.601374,468.887240,324.804227,355.179427,499.519482,513.978523,328.230354,522.727322,507.569659,359.120520,376.301117,463.591331,455.256948,370.664875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.483670,0.566850,0.499554,0.820981,0.719864,0.677140,0.000000,0.990053,0.929556,0.903455,0.642174,0.824549,0.940728,0.800931,0.618498,0.848823,0.573914,0.802481,0.581454,0.836688,0.877278,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522.727322,0.990053,100.000000,
3.700000,0.000000,107.356994,55.942040,51.433152,199.901416,158.514113,242.507922,363.509738,179.388121,377.172041,202.064745,346.396151,160.938921,217.464330,376.558514,256.442643,281.391594,400.758443,412.910671,259.273116,420.235540,407.494352,284.656723,299.131442,371.407221,364.389780,294.395175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448707,0.538629,0.475621,0.784641,0.677491,0.645537,0.000000,0.000000,0.882509,0.000000,0.604012,0.782429,0.876233,0.743001,0.566952,0.790556,0.536051,0.756602,0.557555,0.804838,0.829571,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,420.235540,0.882509,100.000000,
3.800000,0.000000,83.620516,43.596777,40.084042,153.042564,120.594071,185.915653,280.518138,137.105460,289.957187,152.636264,266.879247,122.266449,163.756341,288.632919,193.821644,213.292818,306.941995,316.593765,196.029122,322.394366,312.272526,215.848035,227.359596,284.124716,278.546234,223.606825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398850,0.507753,0.451610,0.729710,0.634018,0.601229,0.000000,0.000000,0.823868,0.000000,0.558650,0.745345,0.820300,0.000000,0.537869,0.748375,0.494834,0.696183,0.516607,0.755593,0.769405,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322.394366,0.823868,100.000000,
3.900000,0.000000,59.884039,31.292823,28.777402,108.171474,84.817380,131.540813,199.461435,96.813866,205.576930,106.765014,189.527198,85.935894,114.257111,204.177811,135.636558,149.598028,217.004718,224.013619,137.213205,228.216759,220.864764,151.429176,159.793762,200.687830,196.635627,157.077246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340694,0.475138,0.420753,0.658980,0.584930,0.541823,0.000000,0.000000,0.741389,0.000000,0.000000,0.684106,0.739724,0.000000,0.483988,0.675334,0.458714,0.636902,0.469594,0.684734,0.684993,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,228.216759,0.741389,100.000000,
4.000000,0.000000,36.147561,18.934935,17.416801,64.718574,50.573651,78.754034,119.816886,57.895185,123.248805,63.421578,113.752703,51.227848,67.753237,122.223461,80.599430,89.032979,129.852649,134.121566,81.547663,136.677878,132.199141,90.137217,95.233001,120.012659,117.544539,93.583132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276491,0.437210,0.337963,0.584612,0.499588,0.474038,0.000000,0.000000,0.627636,0.000000,0.000000,0.598475,0.636792,0.000000,0.438036,0.598665,0.000000,0.567659,0.429800,0.592055,0.584832,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.677878,0.636792,100.000000,
4.100000,0.000000,12.411083,6.510910,5.989724,22.120917,17.255964,26.927503,41.036807,19.784795,42.170223,21.598221,38.942957,17.478116,23.052378,41.786977,27.453073,30.349633,44.386930,45.859153,27.777849,46.740106,45.195359,30.728404,32.485890,41.010009,40.158871,31.917839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150080,0.289068,0.220254,0.403285,0.300517,0.295768,0.000000,0.000000,0.413602,0.000000,0.000000,0.404428,0.438179,0.000000,0.332775,0.412957,0.000000,0.352582,0.313423,0.393735,0.352611,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.740106,0.438179,100.000000,
